index,timestamp_start,timestamp_end,seconds,f_stop,shutter_speed,iso,ev,height_m,distance_m,horizontal_speed_ms,descent_speed_ms,longitude,latitude,zoom
224,"00:01:58,882","00:01:59,415",118.882,1.8,1/1153,113,0.0,34.0,123.0,0.0,5.7,-119.935822,37.568226,1.0
225,"00:01:59,415","00:01:59,948",119.41499999999999,1.8,1/1153,113,0.0,34.0,123.0,0.0,5.7,-119.935822,37.568226,1.0
226,"00:01:59,948","00:02:00,482",119.94800000000001,1.8,1/1167,113,0.0,34.0,120.0,0.0,5.7,-119.935875,37.568195,1.0
227,"00:02:00,482","00:02:01,015",120.482,1.8,1/1196,114,0.0,34.0,120.0,0.0,5.7,-119.935875,37.568195,1.0
228,"00:02:01,015","00:02:01,548",121.015,1.8,1/1196,114,0.0,34.0,118.0,0.0,5.8,-119.935936,37.568169,1.0
229,"00:02:01,548","00:02:02,081",121.548,1.8,1/1196,114,0.0,34.0,118.0,0.0,5.8,-119.935936,37.568169,1.0
230,"00:02:02,081","00:02:02,614",122.081,1.8,1/1196,114,0.0,34.0,115.0,0.0,5.7,-119.935997,37.568146,1.0
231,"00:02:02,614","00:02:03,147",122.614,1.8,1/1196,114,0.0,34.0,112.0,0.0,5.7,-119.93605,37.56813,1.0
232,"00:02:03,147","00:02:03,680",123.147,1.8,1/1196,114,0.0,34.0,112.0,0.0,5.7,-119.93605,37.56813,1.0
233,"00:02:03,680","00:02:04,213",123.68,1.8,1/1196,114,0.0,34.0,112.0,0.0,5.7,-119.93605,37.56813,1.0
234,"00:02:04,213","00:02:04,746",124.213,1.8,1/1196,114,0.0,34.0,107.0,0.0,5.8,-119.936127,37.568119,1.0
235,"00:02:04,746","00:02:05,280",124.746,1.8,1/1196,114,0.0,34.0,104.0,0.0,5.8,-119.936195,37.568111,1.0
236,"00:02:05,280","00:02:05,813",125.28,1.8,1/1196,114,0.0,34.0,104.0,0.0,5.8,-119.936195,37.568111,1.0
237,"00:02:05,813","00:02:06,346",125.813,1.8,1/1196,114,0.0,34.0,100.0,0.0,5.8,-119.936256,37.568111,1.0
238,"00:02:06,346","00:02:06,879",126.346,1.8,1/1196,114,0.0,34.0,100.0,0.0,5.8,-119.936256,37.568111,1.0
239,"00:02:06,879","00:02:07,412",126.879,1.8,1/1196,114,0.0,34.0,96.0,0.1,5.8,-119.936317,37.568111,1.0
240,"00:02:07,412","00:02:07,945",127.412,1.8,1/1196,114,0.0,34.0,96.0,0.1,5.8,-119.936317,37.568111,1.0
241,"00:02:07,945","00:02:08,478",127.945,1.8,1/1196,114,0.0,34.0,91.0,0.0,5.8,-119.936394,37.568119,1.0
242,"00:02:08,478","00:02:09,011",128.478,1.8,1/1196,114,0.0,34.0,91.0,0.0,5.8,-119.936394,37.568119,1.0
243,"00:02:09,011","00:02:09,544",129.011,1.8,1/1196,114,0.0,34.0,88.0,0.0,5.7,-119.936447,37.568127,1.0
244,"00:02:09,544","00:02:10,077",129.544,1.8,1/1196,114,0.0,34.0,88.0,0.0,5.7,-119.936447,37.568127,1.0
245,"00:02:10,077","00:02:10,611",130.077,1.8,1/1196,114,0.0,34.0,84.0,0.0,5.8,-119.936516,37.568138,1.0
246,"00:02:10,611","00:02:11,144",130.611,1.8,1/1196,114,0.0,34.0,79.0,0.0,5.8,-119.936577,37.568153,1.0
247,"00:02:11,144","00:02:11,677",131.144,1.8,1/1196,114,0.0,34.0,79.0,0.0,5.8,-119.936577,37.568153,1.0
248,"00:02:11,677","00:02:12,210",131.677,1.8,1/1139,113,0.0,34.0,79.0,0.0,5.8,-119.936577,37.568153,1.0
249,"00:02:12,210","00:02:12,743",132.21,1.8,1/1139,113,0.0,34.0,74.0,0.0,5.7,-119.936638,37.568176,1.0
250,"00:02:12,743","00:02:13,276",132.743,1.8,1/1087,113,0.0,34.0,69.0,0.0,5.9,-119.936691,37.568203,1.0
251,"00:02:13,276","00:02:13,809",133.276,1.8,1/1087,113,0.0,34.0,69.0,0.0,5.9,-119.936691,37.568203,1.0
252,"00:02:13,809","00:02:14,342",133.809,1.8,1/1038,113,0.0,34.0,64.0,0.0,5.8,-119.936745,37.568237,1.0
253,"00:02:14,342","00:02:14,875",134.342,1.8,1/1038,113,0.0,34.0,64.0,0.0,5.8,-119.936745,37.568237,1.0
254,"00:02:14,875","00:02:15,409",134.875,1.8,1/995,113,0.0,34.0,58.0,0.0,5.8,-119.936806,37.568279,1.0
255,"00:02:15,409","00:02:15,942",135.409,1.8,1/995,113,0.0,34.0,58.0,0.0,5.8,-119.936806,37.568279,1.0
256,"00:02:15,942","00:02:16,475",135.942,1.8,1/955,113,0.0,34.0,54.0,0.0,5.7,-119.936844,37.56831,1.0
257,"00:02:16,475","00:02:17,008",136.475,1.8,1/945,113,0.0,34.0,54.0,0.0,5.7,-119.936844,37.56831,1.0
258,"00:02:17,008","00:02:17,541",137.008,1.8,1/927,114,0.0,34.0,48.0,0.0,5.9,-119.936882,37.568352,1.0
259,"00:02:17,541","00:02:18,074",137.541,1.8,1/927,114,0.0,34.0,48.0,0.0,5.9,-119.936882,37.568352,1.0
260,"00:02:18,074","00:02:18,607",138.074,1.8,1/927,114,0.0,34.0,43.0,0.0,5.8,-119.93692,37.568394,1.0
261,"00:02:18,607","00:02:19,140",138.607,1.8,1/909,113,0.0,34.0,43.0,0.0,5.8,-119.93692,37.568394,1.0
262,"00:02:19,140","00:02:19,673",139.14,1.8,1/867,113,0.0,34.0,36.0,0.0,5.8,-119.936958,37.568451,1.0
263,"00:02:19,673","00:02:20,206",139.673,1.8,1/867,113,0.0,34.0,36.0,0.0,5.8,-119.936958,37.568451,1.0
264,"00:02:20,206","00:02:20,740",140.206,1.8,1/822,113,0.0,34.0,31.0,0.0,5.9,-119.936989,37.568489,1.0
265,"00:02:20,740","00:02:21,273",140.74,1.8,1/822,113,0.0,34.0,25.0,0.0,5.8,-119.936996,37.568539,1.0
266,"00:02:21,273","00:02:21,806",141.273,1.8,1/822,113,0.0,34.0,25.0,0.0,5.8,-119.936996,37.568539,1.0
267,"00:02:21,806","00:02:22,339",141.806,1.8,1/794,113,0.0,34.0,20.0,0.0,5.9,-119.937012,37.568592,1.0
268,"00:02:22,339","00:02:22,872",142.339,1.8,1/794,113,0.0,34.0,20.0,0.0,5.9,-119.937012,37.568592,1.0
269,"00:02:22,872","00:02:23,405",142.872,1.8,1/769,113,0.0,34.0,14.0,0.0,5.9,-119.937027,37.568645,1.0
270,"00:02:23,405","00:02:23,938",143.405,1.8,1/769,113,0.0,34.0,14.0,0.0,5.9,-119.937027,37.568645,1.0
271,"00:02:23,938","00:02:24,471",143.938,1.8,1/745,113,0.0,34.0,8.1,0.0,5.8,-119.937027,37.568699,1.0
272,"00:02:24,471","00:02:25,004",144.471,1.8,1/745,113,0.0,34.0,8.1,0.0,5.8,-119.937027,37.568699,1.0
273,"00:02:25,004","00:02:25,538",145.004,1.8,1/722,112,0.0,34.0,2.7,0.0,5.9,-119.937027,37.568752,1.0
274,"00:02:25,538","00:02:26,071",145.538,1.8,1/722,113,0.0,34.0,2.7,0.0,5.9,-119.937027,37.568752,1.0
275,"00:02:26,071","00:02:26,604",146.071,1.8,1/705,113,0.0,35.0,5.6,0.0,5.9,-119.937012,37.568817,1.0
276,"00:02:26,604","00:02:27,137",146.60399999999998,1.8,1/690,113,0.0,35.0,5.6,0.0,5.9,-119.937012,37.568817,1.0
277,"00:02:27,137","00:02:27,670",147.137,1.8,1/690,113,0.0,34.0,10.0,0.0,5.8,-119.936996,37.568859,1.0
278,"00:02:27,670","00:02:28,203",147.67000000000002,,,,,,,,,,,
279,"00:02:28,203","00:02:28,736",148.203,,,,,,,,,,,
280,"00:02:28,736","00:02:29,269",148.736,1.8,1/666,112,0.0,34.0,21.0,0.1,5.9,-119.936974,37.568958,1.0
281,"00:02:29,269","00:02:29,802",149.269,1.8,1/648,112,0.0,34.0,21.0,0.1,5.9,-119.936974,37.568958,1.0
282,"00:02:29,802","00:02:30,336",149.802,1.8,1/648,112,0.0,34.0,29.0,0.0,5.9,-119.936935,37.569019,1.0
283,"00:02:30,336","00:02:30,869",150.336,1.8,1/648,112,0.0,34.0,29.0,0.0,5.9,-119.936935,37.569019,1.0
284,"00:02:30,869","00:02:31,402",150.869,1.8,1/626,113,0.0,34.0,33.0,0.0,5.9,-119.936913,37.569057,1.0
285,"00:02:31,402","00:02:31,935",151.402,1.8,1/626,113,0.0,34.0,33.0,0.0,5.9,-119.936913,37.569057,1.0
286,"00:02:31,935","00:02:32,468",151.935,1.8,1/626,113,0.0,34.0,39.0,0.0,5.8,-119.936867,37.569099,1.0
287,"00:02:32,468","00:02:33,001",152.46800000000002,1.8,1/606,112,0.0,34.0,39.0,0.0,5.8,-119.936867,37.569099,1.0
288,"00:02:33,001","00:02:33,534",153.001,1.8,1/606,112,0.0,34.0,45.0,0.0,5.8,-119.936829,37.569141,1.0
289,"00:02:33,534","00:02:34,067",153.534,1.8,1/606,112,0.0,34.0,45.0,0.0,5.8,-119.936829,37.569141,1.0
290,"00:02:34,067","00:02:34,600",154.067,1.8,1/598,112,0.0,34.0,50.0,0.0,5.9,-119.936783,37.56918,1.0
291,"00:02:34,600","00:02:35,133",154.6,1.8,1/563,112,0.0,34.0,50.0,0.0,5.9,-119.936783,37.56918,1.0
292,"00:02:35,133","00:02:35,667",155.133,1.8,1/556,112,0.0,34.0,56.0,0.0,5.9,-119.936745,37.569218,1.0
293,"00:02:35,667","00:02:36,200",155.667,1.8,1/556,112,0.0,35.0,61.0,0.0,6.0,-119.936691,37.569256,1.0
294,"00:02:36,200","00:02:36,733",156.2,1.8,1/537,112,0.0,35.0,61.0,0.0,6.0,-119.936691,37.569256,1.0
295,"00:02:36,733","00:02:37,266",156.733,1.8,1/537,112,0.0,35.0,61.0,0.0,6.0,-119.936691,37.569256,1.0
296,"00:02:37,266","00:02:37,799",157.266,1.8,1/537,112,0.0,34.0,68.0,0.0,5.8,-119.93663,37.569294,1.0
297,"00:02:37,799","00:02:38,332",157.799,1.8,1/537,112,0.0,34.0,72.0,0.0,6.0,-119.936577,37.569317,1.0
298,"00:02:38,332","00:02:38,865",158.332,1.8,1/537,112,0.0,34.0,72.0,0.0,6.0,-119.936577,37.569317,1.0
299,"00:02:38,865","00:02:39,398",158.865,1.8,1/537,112,0.0,34.0,78.0,0.0,5.8,-119.936516,37.56934,1.0
300,"00:02:39,398","00:02:39,931",159.398,1.8,1/537,112,0.0,34.0,78.0,0.0,5.8,-119.936516,37.56934,1.0
301,"00:02:39,931","00:02:40,465",159.93099999999998,1.8,1/537,112,0.0,34.0,83.0,0.0,5.9,-119.936447,37.569359,1.0
302,"00:02:40,465","00:02:40,998",160.465,1.8,1/537,112,0.0,34.0,83.0,0.0,5.9,-119.936447,37.569359,1.0
303,"00:02:40,998","00:02:41,531",160.998,1.8,1/519,113,0.0,34.0,89.0,0.0,6.0,-119.936371,37.569378,1.0
304,"00:02:41,531","00:02:42,064",161.531,1.8,1/519,113,0.0,34.0,89.0,0.0,6.0,-119.936371,37.569378,1.0
305,"00:02:42,064","00:02:42,597",162.064,1.8,1/519,113,0.0,34.0,93.0,0.0,6.0,-119.936317,37.569386,1.0
306,"00:02:42,597","00:02:43,130",162.597,1.8,1/492,113,0.0,34.0,97.0,0.0,5.9,-119.936256,37.569397,1.0
307,"00:02:43,130","00:02:43,663",163.13,1.8,1/461,112,0.0,34.0,97.0,0.0,5.9,-119.936256,37.569397,1.0
308,"00:02:43,663","00:02:44,196",163.663,1.8,1/415,113,0.0,34.0,97.0,0.0,5.9,-119.936256,37.569397,1.0
309,"00:02:44,196","00:02:44,729",164.196,1.8,1/377,112,0.0,34.0,101.0,0.0,5.8,-119.93618,37.569382,1.0
310,"00:02:44,729","00:02:45,262",164.72899999999998,1.8,1/377,112,0.0,34.0,101.0,0.0,5.8,-119.93618,37.569382,1.0
311,"00:02:45,262","00:02:45,796",165.262,1.8,1/389,112,0.0,35.0,103.0,0.0,5.7,-119.936127,37.569359,1.0
312,"00:02:45,796","00:02:46,329",165.796,1.8,1/392,112,0.0,35.0,104.0,1.5,5.7,-119.936073,37.569328,1.0
313,"00:02:46,329","00:02:46,862",166.329,1.8,1/404,112,0.0,35.0,104.0,1.5,5.7,-119.936073,37.569328,1.0
314,"00:02:46,862","00:02:47,395",166.862,1.8,1/404,112,0.0,37.0,105.0,1.9,1.2,-119.93605,37.569305,1.0
315,"00:02:47,395","00:02:47,928",167.395,1.8,1/404,112,0.0,37.0,105.0,1.9,1.2,-119.93605,37.569305,1.0
316,"00:02:47,928","00:02:48,461",167.928,1.8,1/411,112,0.0,40.0,106.0,1.8,1.7,-119.936035,37.569313,1.0
317,"00:02:48,461","00:02:48,994",168.461,1.8,1/418,113,0.0,40.0,106.0,1.8,1.7,-119.936035,37.569313,1.0
318,"00:02:48,994","00:02:49,527",168.994,1.8,1/418,113,0.0,41.0,106.0,2.0,0.3,-119.93605,37.569317,1.0
319,"00:02:49,527","00:02:50,060",169.527,1.8,1/418,113,0.0,41.0,106.0,2.0,0.3,-119.93605,37.569317,1.0
320,"00:02:50,060","00:02:50,594",170.06,1.8,1/432,113,0.0,43.0,106.0,2.0,0.0,-119.93605,37.569317,1.0
321,"00:02:50,594","00:02:51,127",170.594,1.8,1/432,113,0.0,45.0,106.0,1.9,0.9,-119.93605,37.569317,1.0
322,"00:02:51,127","00:02:51,660",171.127,1.8,1/432,113,0.0,45.0,106.0,1.9,0.9,-119.93605,37.569317,1.0
323,"00:02:51,660","00:02:52,193",171.66,1.8,1/448,112,0.0,45.0,106.0,1.9,0.9,-119.93605,37.569317,1.0
324,"00:02:52,193","00:02:52,726",172.19299999999998,1.8,1/448,112,0.0,47.0,104.0,2.1,2.2,-119.936073,37.569305,1.0
325,"00:02:52,726","00:02:53,259",172.726,1.8,1/448,112,0.0,49.0,103.0,1.8,1.7,-119.936073,37.569305,1.0
326,"00:02:53,259","00:02:53,792",173.25900000000001,1.8,1/448,112,0.0,49.0,103.0,1.8,1.7,-119.936073,37.569305,1.0
327,"00:02:53,792","00:02:54,325",173.792,1.8,1/448,112,0.0,50.0,104.0,1.0,0.3,-119.936066,37.569317,1.0
328,"00:02:54,325","00:02:54,858",174.325,1.8,1/448,112,0.0,50.0,104.0,1.0,0.3,-119.936066,37.569317,1.0
329,"00:02:54,858","00:02:55,392",174.858,,,,,,,,,,,
330,"00:02:55,392","00:02:55,925",175.392,,,,,,,,,,,
331,"00:02:55,925","00:02:56,458",175.925,1.8,1/448,112,0.0,51.0,105.0,0.0,0.0,-119.936066,37.569317,1.0
332,"00:02:56,458","00:02:56,991",176.458,1.8,1/448,112,0.0,51.0,105.0,0.0,0.0,-119.936066,37.569317,1.0
333,"00:02:56,991","00:02:57,524",176.99099999999999,1.8,1/448,112,0.0,51.0,105.0,0.0,0.0,-119.936066,37.569317,1.0
334,"00:02:57,524","00:02:58,057",177.524,1.8,1/448,112,0.0,51.0,105.0,0.0,0.1,-119.936066,37.569317,1.0
335,"00:02:58,057","00:02:58,590",178.05700000000002,1.8,1/448,112,0.0,51.0,105.0,0.0,0.1,-119.936066,37.569317,1.0
336,"00:02:58,590","00:02:59,123",178.59,1.8,1/477,112,0.0,51.0,105.0,0.0,0.1,-119.936066,37.569317,1.0
337,"00:02:59,123","00:02:59,656",179.123,,,,,,,,,,,
338,"00:02:59,656","00:03:00,189",179.656,,,,,,,,,,,
339,"00:03:00,189","00:03:00,723",180.189,,,,,,,,,,,
340,"00:03:00,723","00:03:01,256",180.723,,,,,,,,,,,
341,"00:03:01,256","00:03:01,789",181.256,,,,,,,,,,,
342,"00:03:01,789","00:03:02,322",181.789,,,,,,,,,,,
343,"00:03:02,322","00:03:02,855",182.322,1.8,1/587,112,0.0,50.0,104.0,0.5,3.7,-119.936066,37.569294,1.0
344,"00:03:02,855","00:03:03,388",182.855,1.8,1/610,112,0.0,51.0,101.0,0.1,5.1,-119.936066,37.56926,1.0
345,"00:03:03,388","00:03:03,921",183.388,1.8,1/610,112,0.0,51.0,101.0,0.1,5.1,-119.936066,37.56926,1.0
346,"00:03:03,921","00:03:04,454",183.921,,,,,,,,,,,
347,"00:03:04,454","00:03:04,987",184.454,,,,,,,,,,,
348,"00:03:04,987","00:03:05,521",184.987,,,,,,,,,,,
349,"00:03:05,521","00:03:06,054",185.521,,,,,,,,,,,
350,"00:03:06,054","00:03:06,587",186.054,1.8,1/610,112,0.0,51.0,89.0,0.0,5.8,-119.936111,37.569099,1.0
351,"00:03:06,587","00:03:07,120",186.587,1.8,1/610,112,0.0,51.0,89.0,0.0,5.8,-119.936111,37.569099,1.0
352,"00:03:07,120","00:03:07,653",187.12,1.8,1/610,112,0.0,51.0,86.0,0.0,6.0,-119.936142,37.569061,1.0
353,"00:03:07,653","00:03:08,186",187.653,1.8,1/610,112,0.0,51.0,81.0,0.0,6.0,-119.936165,37.569019,1.0
354,"00:03:08,186","00:03:08,719",188.186,1.8,1/610,112,0.0,51.0,81.0,0.0,6.0,-119.936165,37.569019,1.0
355,"00:03:08,719","00:03:09,252",188.719,,,,,,,,,,,
356,"00:03:09,252","00:03:09,785",189.252,,,,,,,,,,,
357,"00:03:09,785","00:03:10,318",189.785,1.8,1/610,112,0.0,51.0,70.0,0.0,5.9,-119.936272,37.568943,1.0
358,"00:03:10,318","00:03:10,852",190.318,1.8,1/610,112,0.0,51.0,70.0,0.0,5.9,-119.936272,37.568943,1.0
359,"00:03:10,852","00:03:11,385",190.852,1.8,1/610,112,0.0,51.0,65.0,0.1,6.0,-119.936317,37.568913,1.0
360,"00:03:11,385","00:03:11,918",191.385,1.8,1/610,112,0.0,51.0,65.0,0.1,6.0,-119.936317,37.568913,1.0
361,"00:03:11,918","00:03:12,451",191.918,1.8,1/610,112,0.0,51.0,60.0,0.0,2.3,-119.936371,37.568886,1.0
362,"00:03:12,451","00:03:12,984",192.451,1.8,1/610,112,0.0,51.0,60.0,0.0,2.3,-119.936371,37.568886,1.0
363,"00:03:12,984","00:03:13,517",192.984,1.8,1/610,112,0.0,51.0,59.0,0.0,0.1,-119.936371,37.568874,1.0
364,"00:03:13,517","00:03:14,050",193.517,1.8,1/610,112,0.0,51.0,59.0,0.0,0.1,-119.936371,37.568874,1.0
365,"00:03:14,050","00:03:14,583",194.05,,,,,,,,,,,
366,"00:03:14,583","00:03:15,116",194.583,,,,,,,,,,,
367,"00:03:15,116","00:03:15,650",195.11599999999999,,,,,,,,,,,
368,"00:03:15,650","00:03:16,183",195.65,,,,,,,,,,,
369,"00:03:16,183","00:03:16,716",196.183,,,,,,,,,,,
370,"00:03:16,716","00:03:17,249",196.716,,,,,,,,,,,
371,"00:03:17,249","00:03:17,782",197.249,,,,,,,,,,,
372,"00:03:17,782","00:03:18,315",197.782,,,,,,,,,,,
373,"00:03:18,315","00:03:18,848",198.315,,,,,,,,,,,
374,"00:03:18,848","00:03:19,381",198.848,,,,,,,,,,,
375,"00:03:19,381","00:03:19,914",199.381,,,,,,,,,,,
376,"00:03:19,914","00:03:20,448",199.914,1.8,1/610,112,0.0,38.0,59.0,0.0,0.1,-119.936371,37.568893,1.6
377,"00:03:20,448","00:03:20,981",200.448,1.8,1/610,112,0.0,38.0,59.0,0.0,0.1,-119.936371,37.568893,1.6
378,"00:03:20,981","00:03:21,514",200.981,1.8,1/610,112,0.0,38.0,59.0,0.1,0.1,-119.936371,37.568893,2.0
379,"00:03:21,514","00:03:22,047",201.514,1.8,1/610,112,0.0,38.0,59.0,0.1,0.1,-119.936371,37.568893,2.0
380,"00:03:22,047","00:03:22,580",202.047,1.8,1/610,112,0.0,38.0,59.0,0.0,0.9,-119.936386,37.568893,2.0
381,"00:03:22,580","00:03:23,113",202.57999999999998,1.8,1/610,112,0.0,38.0,57.0,0.1,1.9,-119.936394,37.56889,2.0
382,"00:03:23,113","00:03:23,646",203.113,1.8,1/610,112,0.0,38.0,57.0,0.1,1.9,-119.936394,37.56889,2.0
383,"00:03:23,646","00:03:24,179",203.64600000000002,1.8,1/610,112,0.0,38.0,57.0,0.1,1.9,-119.936394,37.56889,2.0
384,"00:03:24,179","00:03:24,712",204.179,1.8,1/610,112,0.0,38.0,56.0,0.0,0.1,-119.936409,37.568886,2.0
385,"00:03:24,712","00:03:25,245",204.712,1.8,1/610,112,0.0,38.0,56.0,0.0,0.0,-119.936409,37.568886,2.0
386,"00:03:25,245","00:03:25,779",205.245,1.8,1/610,112,0.0,38.0,56.0,0.0,0.0,-119.936409,37.568886,2.0
387,"00:03:25,779","00:03:26,312",205.779,1.8,1/610,112,0.0,38.0,56.0,0.0,0.0,-119.936409,37.568886,2.0
388,"00:03:26,312","00:03:26,845",206.312,1.8,1/610,112,0.0,38.0,56.0,0.0,0.0,-119.936409,37.568886,2.0
389,"00:03:26,845","00:03:27,378",206.845,1.8,1/610,112,0.0,38.0,56.0,0.0,0.0,-119.936409,37.568886,2.0
390,"00:03:27,378","00:03:27,911",207.378,1.8,1/610,112,0.0,38.0,56.0,0.0,0.0,-119.936409,37.568886,2.0
391,"00:03:27,911","00:03:28,444",207.911,1.8,1/610,112,0.0,38.0,56.0,0.0,0.0,-119.936409,37.568886,2.0
392,"00:03:28,444","00:03:28,977",208.444,1.8,1/610,112,0.0,38.0,56.0,0.0,0.0,-119.936409,37.568886,2.0
393,"00:03:28,977","00:03:29,510",208.977,1.8,1/610,112,0.0,38.0,56.0,0.0,0.0,-119.936409,37.568886,2.0
394,"00:03:29,510","00:03:30,043",209.51,1.8,1/610,112,0.0,38.0,56.0,0.0,0.0,-119.936409,37.568886,2.0
395,"00:03:30,043","00:03:30,577",210.043,1.8,1/610,112,0.0,38.0,56.0,0.0,0.0,-119.936409,37.568886,2.0
396,"00:03:30,577","00:03:31,110",210.577,1.8,1/610,112,0.0,38.0,56.0,0.0,0.0,-119.936409,37.568886,2.0
397,"00:03:31,110","00:03:31,643",211.11,1.8,1/610,112,0.0,38.0,56.0,0.0,0.0,-119.936409,37.568886,2.0
398,"00:03:31,643","00:03:32,176",211.643,1.8,1/610,112,0.0,38.0,56.0,0.0,0.0,-119.936409,37.568886,2.0
399,"00:03:32,176","00:03:32,709",212.176,1.8,1/610,112,0.0,38.0,56.0,0.0,0.0,-119.936409,37.568886,2.0
400,"00:03:32,709","00:03:33,242",212.709,1.8,1/610,112,0.0,38.0,56.0,0.0,0.0,-119.936409,37.568886,2.0
401,"00:03:33,242","00:03:33,775",213.242,1.8,1/610,112,0.0,38.0,56.0,0.0,0.0,-119.936409,37.568886,2.0
402,"00:03:33,775","00:03:34,308",213.775,1.8,1/610,112,0.0,39.0,56.0,1.6,0.0,-119.936409,37.568886,2.0
403,"00:03:34,308","00:03:34,841",214.308,1.8,1/610,112,0.0,39.0,56.0,1.6,0.0,-119.936409,37.568886,2.0
404,"00:03:34,841","00:03:35,374",214.841,1.8,1/610,112,0.0,42.0,56.0,2.5,0.3,-119.936409,37.568886,2.0
405,"00:03:35,374","00:03:35,908",215.374,1.8,1/610,112,0.0,42.0,56.0,2.5,0.3,-119.936409,37.568886,2.0
406,"00:03:35,908","00:03:36,441",215.90800000000002,1.8,1/610,112,0.0,44.0,56.0,2.5,0.1,-119.936409,37.568886,2.0
407,"00:03:36,441","00:03:36,974",216.441,1.8,1/610,112,0.0,44.0,56.0,2.5,0.1,-119.936409,37.568886,2.0
408,"00:03:36,974","00:03:37,507",216.974,1.8,1/610,112,0.0,46.0,56.0,2.4,0.2,-119.936409,37.568886,2.0
409,"00:03:37,507","00:03:38,040",217.507,1.8,1/610,112,0.0,46.0,56.0,2.4,0.2,-119.936409,37.568886,2.0
410,"00:03:38,040","00:03:38,573",218.04,1.8,1/610,112,0.0,49.0,56.0,2.5,0.0,-119.936409,37.568886,2.0
411,"00:03:38,573","00:03:39,106",218.573,1.8,1/610,112,0.0,49.0,56.0,2.5,0.0,-119.936409,37.568886,2.0
412,"00:03:39,106","00:03:39,639",219.106,1.8,1/610,112,0.0,51.0,56.0,2.5,0.0,-119.936409,37.568886,2.0
413,"00:03:39,639","00:03:40,172",219.639,1.8,1/610,112,0.0,51.0,56.0,2.5,0.0,-119.936409,37.568886,2.0
414,"00:03:40,172","00:03:40,706",220.172,1.8,1/610,112,0.0,54.0,56.0,2.4,0.0,-119.936409,37.568886,2.0
415,"00:03:40,706","00:03:41,239",220.70600000000002,1.8,1/598,113,0.0,57.0,56.0,2.4,0.0,-119.936409,37.568886,2.0
416,"00:03:41,239","00:03:41,772",221.239,1.8,1/595,113,0.0,57.0,56.0,2.4,0.0,-119.936409,37.568886,2.0
417,"00:03:41,772","00:03:42,305",221.772,1.8,1/587,112,0.0,57.0,56.0,2.4,0.0,-119.936409,37.568886,2.0
418,"00:03:42,305","00:03:42,838",222.305,1.8,1/569,112,0.0,60.0,56.0,2.4,0.0,-119.936409,37.568886,2.0
419,"00:03:42,838","00:03:43,371",222.838,1.8,1/569,112,0.0,62.0,56.0,2.4,0.0,-119.936409,37.568886,2.0
420,"00:03:43,371","00:03:43,904",223.371,1.8,1/556,113,0.0,62.0,56.0,2.4,0.0,-119.936409,37.568886,2.0
421,"00:03:43,904","00:03:44,437",223.904,1.8,1/549,113,0.0,64.0,56.0,2.5,0.0,-119.936409,37.568886,2.0
422,"00:03:44,437","00:03:44,970",224.437,1.8,1/549,113,0.0,64.0,56.0,2.5,0.0,-119.936409,37.568886,2.0
423,"00:03:44,970","00:03:45,504",224.97,1.8,1/540,113,0.0,67.0,56.0,2.4,0.0,-119.936409,37.568886,2.0
424,"00:03:45,504","00:03:46,037",225.504,1.8,1/540,113,0.0,67.0,56.0,2.4,0.0,-119.936409,37.568886,2.0
425,"00:03:46,037","00:03:46,570",226.037,1.8,1/540,113,0.0,70.0,56.0,2.4,0.0,-119.936409,37.568886,2.0
426,"00:03:46,570","00:03:47,103",226.57,1.8,1/525,113,0.0,70.0,56.0,2.4,0.0,-119.936409,37.568886,2.0
427,"00:03:47,103","00:03:47,636",227.103,1.8,1/525,113,0.0,72.0,56.0,2.3,0.0,-119.936409,37.568886,2.0
428,"00:03:47,636","00:03:48,169",227.636,1.8,1/525,113,0.0,75.0,56.0,2.5,0.0,-119.936409,37.568886,2.0
429,"00:03:48,169","00:03:48,702",228.16899999999998,1.8,1/508,112,0.0,75.0,56.0,2.5,0.0,-119.936409,37.568886,2.0
430,"00:03:48,702","00:03:49,235",228.702,1.8,1/508,112,0.0,75.0,56.0,2.5,0.0,-119.936409,37.568886,2.0
431,"00:03:49,235","00:03:49,768",229.235,1.8,1/508,112,0.0,78.0,56.0,2.5,0.0,-119.936409,37.568886,2.0
432,"00:03:49,768","00:03:50,301",229.768,1.8,1/498,113,0.0,80.0,56.0,2.5,0.0,-119.936409,37.568886,2.0
433,"00:03:50,301","00:03:50,835",230.301,1.8,1/498,113,0.0,80.0,56.0,2.5,0.0,-119.936409,37.568886,2.0
434,"00:03:50,835","00:03:51,368",230.835,1.8,1/498,113,0.0,83.0,56.0,2.4,0.0,-119.936409,37.568886,2.0
435,"00:03:51,368","00:03:51,901",231.368,1.8,1/498,113,0.0,83.0,56.0,2.4,0.0,-119.936409,37.568886,2.0
436,"00:03:51,901","00:03:52,434",231.901,1.8,1/482,113,0.0,86.0,56.0,2.4,0.0,-119.936409,37.568886,2.0
437,"00:03:52,434","00:03:52,967",232.434,1.8,1/482,113,0.0,86.0,56.0,2.4,0.0,-119.936409,37.568886,2.0
438,"00:03:52,967","00:03:53,500",232.96699999999998,1.8,1/482,113,0.0,89.0,56.0,2.5,0.0,-119.936409,37.568886,2.0
439,"00:03:53,500","00:03:54,033",233.5,1.8,1/480,112,0.0,89.0,56.0,2.5,0.0,-119.936409,37.568886,2.0
